date,time,UE3_gyro_x,UE3_gyro_y,UE3_gyro_z
2018-12-13,04:23:00.904,0.21470642,-0.13043213,0.22615051
2018-12-13,04:23:00.946,-0.009002686,-0.030288696,0.15158081
2018-12-13,04:23:01.050,0.20724487,0.098602295,-0.032699585
2018-12-13,04:23:01.146,0.019760132,-0.019638062,-0.28730774
2018-12-13,04:23:01.247,-0.32006836,-0.21351624,-0.27770996
2018-12-13,04:23:01.347,0.25837708,-0.063308716,-0.20420837
2018-12-13,04:23:01.448,-0.30302429999999997,-0.12083435,-0.17971802
2018-12-13,04:23:01.548,0.17634583,0.028305054,0.0013885498
2018-12-13,04:23:01.649,0.05064392,-0.04093933,0.12069702
2018-12-13,04:23:01.765,0.0687561,0.026168822999999997,0.22296143
2018-12-13,04:23:01.860,-0.11979675,0.26478577,0.28048706
2018-12-13,04:23:01.950,-0.50115967,0.2434845,0.30604553
2018-12-13,04:23:02.049,0.45011902,-0.25186157,0.16755676
2018-12-13,04:23:02.150,0.18487549,-0.14959717,0.04612732
2018-12-13,04:23:02.250,0.24559021,-0.121902466,-0.099823
2018-12-13,04:23:02.352,-0.08570862,-0.013244628999999999,-0.17225647
2018-12-13,04:23:02.452,-0.046295166,-0.029220581000000002,-0.31074524
2018-12-13,04:23:02.552,-0.26786804,-0.0345459,-0.26599120000000004
2018-12-13,04:23:02.666,0.28074646,-0.13468933,-0.21273804
2018-12-13,04:23:02.761,-0.05694580000000001,-0.0345459,-0.2564087
2018-12-13,04:23:02.854,0.04638672,0.14761353,-0.15200806
2018-12-13,04:23:02.954,-0.042022705,-0.04307556,-0.1232605
2018-12-13,04:23:03.054,0.096450806,0.010192871,-0.0007476806599999999
2018-12-13,04:23:03.155,-0.19223022,0.01977539,0.18460083
2018-12-13,04:23:03.256,-0.32218933,0.31059265,0.34973145
2018-12-13,04:23:03.356,0.33401490000000006,-0.019638062,0.16862488
2018-12-13,04:23:03.456,0.15078735,-0.10272217,0.10577392599999999
2018-12-13,04:23:03.576,0.25091553,-0.12403869999999999,0.0152282715
2018-12-13,04:23:03.673,0.14225769,-0.028152466,-0.11154175
2018-12-13,04:23:03.759,-0.027114867999999997,-0.110183716,-0.44070435
2018-12-13,04:23:03.858,-0.5149994000000001,0.05279541,-0.41087340000000006
2018-12-13,04:23:03.959,0.18380737,-0.023895264,-0.34483337
2018-12-13,04:23:04.059,0.084732056,0.065582275,-0.35760498
2018-12-13,04:23:04.159,0.016555786,0.08155823,-0.18930054
2018-12-13,04:23:04.260,-0.061203003,0.012313843,-0.041229247999999996
2018-12-13,04:23:04.361,0.12521362,-0.08888245,0.040802002000000004
2018-12-13,04:23:04.479,-0.12831116,-0.09420776,0.20803833
2018-12-13,04:23:04.568,-0.38078308,0.18489075,0.3380127
2018-12-13,04:23:04.665,0.25624084,-0.049468994,0.37210083
2018-12-13,04:23:04.763,0.29139709999999996,-0.13362122,0.19419861
2018-12-13,04:23:04.862,0.096450806,0.028305054,0.0013885498
2018-12-13,04:23:04.963,0.037872314,0.058120727999999997,-0.11791992
2018-12-13,04:23:05.063,-0.23057556,-0.09420776,-0.18183899
2018-12-13,04:23:05.164,-0.2646637,0.027236938,-0.40873718
2018-12-13,04:23:05.264,0.30418396,-0.010055541999999999,-0.41407776
2018-12-13,04:23:05.383,-0.027114867999999997,0.08155823,-0.25961304
2018-12-13,04:23:05.477,0.19552612,-0.1517334,-0.103012085
2018-12-13,04:23:05.574,-0.42445374,0.16572571,0.06956482
2018-12-13,04:23:05.666,-0.0015411377,0.13696289,0.04824829
2018-12-13,04:23:05.766,0.14120483,0.058120727999999997,0.15797424
